Datetime,Timestamp,Price,VIX,1-Year-LIBOR,1-Year-VM,90-Calls,90-Calls-P,90-Calls-ROI,90-Puts,90-Puts-P,90-Puts-ROI
2014-06-23,1403496000000,90.28,12.13,0.5456,27.493081608506827,14.832293800513412,20.195706199486594,136.16037054759212,5.3621900442695924,-5.3621900442695924,-100.0
2014-06-24,1403582400000,90.36,11.59,0.5471,27.32124017919307,14.792670190774025,19.08332980922598,129.00530846099696,5.312961458761489,-5.312961458761489,-100.0
2014-06-25,1403668800000,90.9,11.63,0.5471,27.188595832426543,14.839562371807723,22.380437628192276,150.81602184381626,5.303201993986338,-5.303201993986338,-100.0
2014-06-26,1403755200000,91.98,11.26,0.5471,27.000254166485853,14.95628545669183,20.541714543308174,137.34502863555122,5.306621787252787,-5.306621787252787,-100.0
2014-06-27,1403841600000,92.93,11.57,0.5471,27.00494779736467,15.11225851542686,19.480741484573144,128.90688353886256,5.362929913546324,-5.362929913546324,-100.0
2014-06-30,1404100800000,93.52,11.15,0.5461,27.00425624115615,15.207472488213178,16.244527511786835,106.8193779365864,5.39708380969148,-5.39708380969148,-100.0
2014-07-01,1404187200000,93.48,10.82,0.5451,26.99456326773414,15.197343654777761,16.840656345222236,110.81315740285869,5.39198777868404,-5.39198777868404,-100.0
2014-07-02,1404273600000,94.03,10.32,0.5451,26.958986020124197,15.275258950986256,13.277741049013756,86.92318141131395,5.412212170615128,-5.412212170615128,-100.0
2014-07-03,1404360000000,95.968,11.33,0.5462,24.645470752746544,14.832972763602285,11.275827236397717,76.01866069670655,4.765699301879312,-4.765699301879312,-100.0
2014-07-07,1404705600000,95.35,11.98,0.5467,24.56580911312718,14.71201330833987,9.962986691660127,67.72007666695326,4.7091427927067535,-4.7091427927067535,-100.0
2014-07-08,1404792000000,95.39,11.65,0.5467,24.50213499262448,14.69763892284847,10.791361077151535,73.42241249630672,4.690572132221881,-4.690572132221881,-100.0
2014-07-09,1404878400000,95.035,12.59,0.5532,24.461881821950765,14.633486761869833,8.815013238130177,60.23863882597872,4.658132855121654,-4.658132855121654,-100.0
2014-07-10,1404964800000,95.22,12.08,0.5562,24.459534003529324,14.662827403282108,5.6691725967179,38.66357040695248,4.66549824306842,-4.66549824306842,-100.0
2014-07-11,1405051200000,96.45,11.82,0.5572,24.476902826279655,14.858439953938813,5.666560046061193,38.13697846898825,4.731107520021041,-4.731107520021041,-100.0
2014-07-14,1405310400000,95.32,11.96,0.5492,24.496458641641876,14.686365844220276,6.755634155779731,45.99935904795922,4.684509554577332,-4.684509554577332,-100.0
2014-07-15,1405396800000,94.78,11.0,0.5497,24.404876806263637,14.574091280862504,8.733908719137503,59.927638374312586,4.628472614270148,-4.628472614270148,-100.0
2014-07-16,1405483200000,93.0899,14.54,0.5519,24.297165248788716,14.281498363223157,9.967591636776852,69.79373860690126,4.511395133324989,-4.511395133324989,-100.0
2014-07-17,1405569600000,94.43,12.06,0.5519,24.32176373858431,14.49493414013633,7.338065859863654,50.62503760913699,4.584182834148418,-4.584182834148418,-100.0
2014-07-18,1405656000000,93.939,12.81,0.5549,24.25493263505677,14.399965581292626,9.794934418707378,68.02054048957058,4.538224048183636,-4.538224048183636,-100.0
2014-07-21,1405915200000,94.72,12.24,0.5544,24.236979305592744,14.513679450293957,7.558320549706046,52.07721843100897,4.570372209138249,-4.570372209138249,-100.0
2014-07-22,1406001600000,97.19,11.52,0.5529,24.31205239676879,14.915954027159351,2.8730459728406643,19.261563609068176,4.714661394775028,-4.714661394775028,-100.0
2014-07-23,1406088000000,97.03,11.84,0.5521,24.213801209578527,14.85878428362269,3.1642157163773064,21.29525307036657,4.67498039705055,-4.67498039705055,-100.0
2014-07-24,1406174400000,97.671,12.69,0.5561,24.216975071531667,14.960199856543838,-0.1540998565438514,-1.0300654939208287,4.705622954426794,-4.705622954426794,-100.0
2014-07-25,1406260800000,99.02,12.56,0.5536,24.239297094885234,15.172882910553952,-3.590882910553944,-23.666451074081632,4.77888875888932,-4.77888875888932,-100.0
2014-07-28,1406520000000,98.38,13.28,0.5571,24.215478053176003,15.068856489237199,-7.160856489237183,-47.52090176419003,4.738960455846328,-4.738960455846328,-100.0
2014-07-29,1406606400000,98.15,13.33,0.5601,24.216862480698623,15.03575119499007,-6.410751194990084,-42.63672038631601,4.727369864236572,-4.727369864236572,-100.0
2014-07-30,1406692800000,95.6,16.95,0.5636,24.230568181035903,14.651424965427537,-2.1614249654275284,-14.752319112494302,4.607867470444397,-4.607867470444397,-100.0
2014-07-31,1406779200000,96.13,17.03,0.5646,24.225647100220943,14.731599420012657,-1.288599420012659,-8.747179333848273,4.631500811333954,-4.631500811333954,-100.0
2014-08-01,1406865600000,95.59,15.12,0.5686,24.21926745720285,14.648952080955219,-3.2899520809552243,-22.458617263363287,4.60216789957828,-4.60216789957828,-100.0
2014-08-04,1407124800000,95.12,16.87,0.5796,24.172670316340206,14.567903143197647,-0.655903143197655,-4.502385393081935,4.561154342255431,-4.561154342255431,-100.0
2014-08-05,1407211200000,94.96,16.37,0.5781,24.150514618684067,14.535501645591118,-2.8695016455911073,-19.741332054139868,4.5468596153851095,-4.5468596153851095,-100.0
2014-08-06,1407297600000,94.48,16.66,0.5621,24.13880645592688,14.449739577323427,-2.8217395773234273,-19.527961471026785,4.525115512194702,-4.525115512194702,-100.0
2014-08-07,1407384000000,94.74,15.77,0.5604,24.12941300862375,14.485592005252151,-2.961592005252136,-20.44508780986189,4.535097725242014,-4.535097725242014,-100.0
2014-08-08,1407470400000,95.99,14.23,0.5559,24.050953975547802,14.648887888930979,-4.739887888930973,-32.35663980002561,4.570972698009147,-4.570972698009147,-100.0
2014-08-11,1407729600000,95.97,14.13,0.5554,23.955584728479906,14.614740593390032,0.43225940660997964,2.9576946908348294,4.539354658857146,-4.539354658857146,-100.0
2014-08-12,1407816000000,97.24,12.9,0.554,23.886997993226213,14.784923229966601,-2.8609232299665948,-19.35027450239292,4.577425116351559,-4.577425116351559,-100.0
2014-08-13,1407902400000,97.5,12.42,0.5545,23.858577550638927,14.815410257528178,-2.5754102575281834,-17.383320561234786,4.5801830432535695,-4.5801830432535695,-100.0
2014-08-14,1407988800000,97.98,13.15,0.5553,23.845362357319566,14.884438208471202,-9.646438208471203,-64.80888343492272,4.598120631029964,-4.598120631029964,-100.0
2014-08-15,1408075200000,99.16,12.32,0.5553,23.861659191749876,15.0691309372203,-10.223130937220297,-67.84154295168722,4.658932417327719,-4.658932417327719,-100.0
2014-08-18,1408334400000,100.53,12.21,0.5508,23.8601117554109,15.274231987563141,-8.411231987563141,-55.06811729985432,4.7242546037219135,-4.7242546037219135,-100.0
2014-08-19,1408420800000,100.57,11.78,0.5506,23.782537977467346,15.253958796094885,-9.33695879609487,-61.210069601638054,4.6999637011673485,-4.6999637011673485,-100.0
2014-08-20,1408507200000,100.58,11.76,0.5511,23.78242043248286,15.255721991578646,-11.297721991578634,-74.05563629053493,4.700227355171105,-4.700227355171105,-100.0
2014-08-21,1408593600000,101.32,11.47,0.5521,23.777622505261782,15.366905754044296,-10.20490575404429,-66.40833175773555,4.7328440227499655,-4.7328440227499655,-100.0
2014-08-22,1408680000000,101.54,11.7,0.5561,23.692646721696235,15.373592490694996,-10.159592490694997,-66.08470009104366,4.712805372297879,-4.712805372297879,-100.0
2014-08-25,1408939200000,100.889,11.63,0.5646,23.60554746031962,15.250418150281973,-12.030518150281964,-78.88648056551501,4.650305297572242,-4.650305297572242,-100.0
2014-08-26,1409025600000,102.13,11.78,0.5656,23.621045244724577,15.443902305319241,-12.350902305319224,-79.97267828523678,4.712487213221696,-4.712487213221696,-100.0
2014-08-27,1409112000000,102.25,12.05,0.5646,23.614725585651353,15.459296570264364,-12.49429657026436,-80.82060211133333,4.716187418725845,-4.716187418725845,-100.0
2014-08-28,1409198400000,102.5,11.98,0.5626,23.614925706803263,15.495993504164943,-13.475993504164947,-86.96437243951432,4.72845221291259,-4.72845221291259,-100.0
2014-08-29,1409284800000,103.3,12.25,0.5631,23.569163444833944,15.601371467655483,-14.871371467655479,-95.32092417956058,4.749328588798477,-4.749328588798477,-100.0
2014-09-02,1409630400000,98.94,12.36,0.5656,23.854621159194213,15.0391499421374,-10.095149942137397,-67.12580153119113,4.642927390368762,-4.642927390368762,-100.0
2014-09-03,1409716800000,98.12,12.64,0.5646,23.861582944295797,14.916246914153419,-6.584246914153425,-44.141444909348486,4.6070648119631095,-4.6070648119631095,-100.0
2014-09-04,1409803200000,98.97,12.09,0.5621,23.805901369980152,15.025528339531142,-5.978528339531131,-39.789138887063494,4.629253532949964,-4.629253532949964,-100.0
2014-09-05,1409889600000,98.36,12.66,0.5656,23.741753188166182,14.913675097456668,-7.177675097456664,-48.12814447513827,4.578396643929654,-4.578396643929654,-100.0
2014-09-08,1410148800000,97.99,13.5,0.5641,23.588035495675452,14.806166953868896,-6.957166953868878,-46.98830545099959,4.51108204583954,-4.51108204583954,-100.0
2014-09-09,1410235200000,101.0,12.88,0.5691,23.710461808011086,15.305359343637726,-9.325359343637722,-60.92871872044072,4.689516666212654,-4.689516666212654,-100.0
2014-09-10,1410321600000,101.43,12.8,0.5626,23.70963713989113,15.366483134812682,-11.96348313481269,-77.85439927831949,4.711344469722661,-4.711344469722661,-100.0
2014-09-11,1410408000000,101.66,13.31,0.5737,23.691063758834854,15.401418280228384,-10.79541828022839,-70.09366334844006,4.712020005735976,-4.712020005735976,-100.0
2014-09-12,1410494400000,101.63,14.12,0.5807,23.67032459200137,15.393854456133049,-10.100854456133042,-65.61614886587921,4.70124479703567,-4.70124479703567,-100.0
2014-09-15,1410753600000,100.86,12.73,0.5822,23.677465284085113,15.280502703772086,-9.14450270377209,-59.844253039624896,4.667551917955201,-4.667551917955201,-100.0
2014-09-16,1410840000000,101.58,12.65,0.5862,23.682228275701068,15.393524867929997,-10.125524867929997,-65.7778186270056,4.70117680824422,-4.70117680824422,-100.0
2014-09-17,1410926400000,101.79,12.03,0.5847,23.630462290675116,15.406797695683487,-6.48779769568349,-42.10996875425431,4.693711102424402,-4.693711102424402,-100.0
2014-09-18,1411012800000,100.96,12.11,0.5827,23.640835547674982,15.283531338239683,-5.3975313382396735,-35.31599614504633,4.659606413268186,-4.659606413268186,-100.0
2014-09-19,1411099200000,101.06,13.69,0.5827,23.620342074401485,15.291721624882364,-4.745721624882357,-31.03458028663182,4.657273794874239,-4.657273794874239,-100.0
2014-09-22,1411358400000,102.64,14.93,0.5852,23.55894750844132,15.51112994482672,-4.877129944826706,-31.44277665247288,4.70812426168278,-4.70812426168278,-100.0
2014-09-23,1411444800000,101.75,13.27,0.5847,23.546639882947215,15.372142969618352,-5.07714296961835,-33.028205499082745,4.663266254183526,-4.663266254183526,-100.0
2014-09-24,1411531200000,97.87,15.64,0.5817,23.289677296918036,14.700073890220786,-1.753073890220783,-11.925612777953546,4.402182447587833,-4.402182447587833,-100.0
2014-09-25,1411617600000,100.75,14.85,0.5812,23.280409746636156,15.12923824759735,-4.684238247597342,-30.961494365661395,4.528763655942118,-4.528763655942118,-100.0
2014-09-26,1411704000000,100.11,15.98,0.5827,23.285392741924095,15.035661495558031,-3.964661495558019,-26.36838756132741,4.501181263397804,-4.501181263397804,-100.0
2014-09-29,1411963200000,100.75,16.31,0.5822,23.234824300623643,15.11446014084082,-3.5294601408408113,-23.351546187904184,4.5130840584389595,-4.5130840584389595,-100.0
2014-09-30,1412049600000,99.18,16.71,0.5777,23.235828290609973,14.876700966600616,-1.6187009666006205,-10.88077908021902,4.444521031351272,-4.444521031351272,-100.0
2014-10-01,1412136000000,99.9,16.16,0.5802,23.23929911592638,14.987291324564232,-0.3172913245642306,-2.117069173428215,4.477143911361484,-4.477143911361484,-100.0
2014-10-02,1412222400000,99.62,14.55,0.5786,23.237209717636333,14.943674280351011,1.3683257196489862,9.156554766776177,4.464410978153072,-4.464410978153072,-100.0
2014-10-03,1412308800000,99.62,15.46,0.5776,23.17819716701556,14.923453264891059,1.2185467351089372,8.165313439723045,4.4450813745171445,-4.4450813745171445,-100.0
2014-10-06,1412568000000,98.75,17.2,0.5681,23.066485673519576,14.750884670040662,2.2941153299593395,15.552391475331193,4.372417248316946,-4.372417248316946,-100.0
2014-10-07,1412654400000,100.8,15.11,0.5691,23.006747852110614,15.037587017165102,0.15241298283489613,1.0135468054876078,4.4427658103884085,-4.4427658103884085,-100.0
2014-10-08,1412740800000,101.02,18.76,0.5718,22.994117205212163,15.067720699273245,0.7342793007267616,4.873194263298084,4.447335052244856,-4.447335052244856,-100.0
2014-10-09,1412827200000,100.73,21.24,0.5713,22.972037224441515,15.016756138925501,0.45624386107449766,3.0382318048826185,4.427309332891273,-4.427309332891273,-100.0
2014-10-10,1412913600000,99.81,24.64,0.55055,22.976875756664192,14.869284903054854,0.9717150969451538,6.535049286368287,4.395090230937225,-4.395090230937225,-100.0
2014-10-13,1413172800000,98.75,22.79,0.55255,22.922269734514916,14.694516857539874,1.6204831424601238,11.027808250998337,4.329792277610338,-4.329792277610338,-100.0
2014-10-14,1413259200000,97.54,26.25,0.5473,22.944819363683887,14.518849265998263,5.375150734001743,37.02187849411609,4.285708851744772,-4.285708851744772,-100.0
2014-10-15,1413345600000,96.26,25.2,0.54205,22.959894016050676,14.330252299889032,8.59574770011097,59.9832265352197,4.2359231386945275,-4.2359231386945275,-100.0
2014-10-16,1413432000000,97.67,21.99,0.5444,22.946608578450697,14.537151064518305,6.549848935481698,45.055932255311745,4.2929073685361985,-4.2929073685361985,-100.0
2014-10-17,1413518400000,99.76,18.57,0.54465,22.99345644014994,14.863968306045884,5.342031693954105,35.93947177471609,4.400289028196582,-4.400289028196582,-100.0
2014-10-20,1413777600000,102.47,16.08,0.5469,23.090717156337515,15.302364059536991,3.5946359404630144,23.490722913644877,4.552373154868381,-4.552373154868381,-100.0
2014-10-21,1413864000000,102.99,17.87,0.54715,22.995143303417922,15.347291801221665,1.7717081987783487,11.544109682187175,4.5425179273888965,-4.5425179273888965,-100.0
2014-10-22,1413950400000,104.83,16.53,0.54115,22.84170912064723,15.564198516882996,1.0488014831170034,6.738551181927768,4.57201868230241,-4.57201868230241,-100.0
2014-10-23,1414036800000,105.22,16.11,0.5421,22.821333948692107,15.61553229312301,-1.7735322931229973,-11.357488555827524,4.581563380639167,-4.581563380639167,-100.0
2014-10-24,1414123200000,105.11,16.04,0.5436,22.819225201403047,15.599378633674881,-1.5383786336748742,-9.861794304767542,4.575533645237705,-4.575533645237705,-100.0
2014-10-27,1414382400000,106.74,14.39,0.54255,22.784134653764195,15.828157997023133,-2.8741579970231257,-18.158512175350285,4.634363262247916,-4.634363262247916,-100.0
2014-10-28,1414468800000,107.34,15.15,0.5418,22.774829950588796,15.913337566389487,-2.0793375663894835,-13.066633933419764,4.657341622321901,-4.657341622321901,-100.0
2014-10-29,1414555200000,106.98,14.52,0.54155,22.77749157133516,15.860761160742243,-0.10276116074223296,-0.6478955183852223,4.642755306472235,-4.642755306472235,-100.0
2014-10-30,1414641600000,108.0,14.03,0.5418,22.78727393093119,16.015661576654594,-1.1156615766545883,-6.966066130423515,4.690456043215981,-4.690456043215981,-100.0
2014-10-31,1414728000000,109.4,14.73,0.5558,22.802738354896803,16.237753238300854,-4.847753238300854,-29.85482761781476,4.752030526559306,-4.752030526559306,-100.0
2014-11-03,1414990800000,108.6,14.89,0.5538,22.799812804856195,16.116700106574214,-6.376700106574205,-39.56579240419734,4.716912039315066,-4.716912039315066,-100.0
2014-11-04,1415077200000,108.86,14.17,0.5558,22.793639105547655,16.15430373243707,-7.2183037324370645,-44.68347167413384,4.725274715981989,-4.725274715981989,-100.0
2014-11-05,1415163600000,108.7,13.67,0.5558,22.76790379257093,16.12124324923554,-6.821243249235543,-42.31214146315299,4.7090123647172,-4.7090123647172,-100.0
2014-11-06,1415250000000,109.01,13.12,0.5578,22.763549985477457,16.166898441771508,-8.305898441771504,-51.37595483565971,4.720169891683945,-4.720169891683945,-100.0
2014-11-07,1415336400000,108.83,12.67,0.5578,22.764922724166706,16.140700735703327,-8.407700735703308,-52.09006023577045,4.712873306054412,-4.712873306054412,-100.0
2014-11-10,1415595600000,109.7,12.92,0.5663,22.76816500184574,16.27630377794503,-9.926303777945037,-60.98622828234216,4.748775918052711,-4.748775918052711,-100.0
2014-11-11,1415682000000,111.25,13.02,0.5563,22.77399730794203,16.5020114860188,-12.277011486018807,-74.39706060331135,4.821562524758942,-4.821562524758942,-100.0
2014-11-12,1415768400000,112.82,13.79,0.5643,22.755505725783088,16.733162628307014,-16.733162628307014,-100.0,4.879797317716889,-1.1617973177168999,-23.808310921005013
2014-11-13,1415854800000,114.18,13.31,0.5638,22.766376200018644,16.938676547541576,-16.938676547541576,-100.0,4.942934576549451,2.989065423450551,60.471474529148004
2014-11-14,1415941200000,113.99,13.99,0.5663,22.757645517390536,16.90882354395822,-16.90882354395822,-100.0,4.930492634668084,3.9205073653319147,79.51553030959631
2014-11-17,1416200400000,115.47,13.86,0.5633,22.773635406122175,17.132506221933625,-17.132506221933625,-100.0,5.001753645636558,5.281246354363429,105.587894337233
2014-11-18,1416286800000,114.67,13.96,0.56105,22.7546322636555,17.005062379869045,-17.005062379869045,-100.0,4.960663211984265,3.062336788015731,61.73240667936408
2014-11-19,1416373200000,116.31,13.58,0.56105,22.770944465608025,17.25458439824439,-17.25458439824439,-100.0,5.037927319525647,9.301072680474352,184.6210175447729
2014-11-20,1416459600000,116.47,12.9,0.5628,22.734919215978195,17.265529568359852,-17.265529568359852,-100.0,5.030242716362526,5.6027572836374695,111.38145015175213
2014-11-21,1416546000000,118.625,12.62,0.5618,22.775493642824667,17.6003255781536,-17.6003255781536,-100.0,5.13971551743866,8.382784482561334,163.09821923254682
2014-11-24,1416805200000,117.6,12.25,0.5643,22.791295988238662,17.4561338432607,-17.4561338432607,-100.0,5.100560713271335,8.019439286728655,157.22662149403658
2014-11-25,1416891600000,119.0,12.07,0.5646,22.73072425166376,17.640154007954393,-17.640154007954393,-100.0,5.137171230124736,9.172828769875252,178.55797206223406
2014-11-26,1416978000000,118.93,13.33,0.5646,22.689897952173744,17.613620614943102,-17.613620614943102,-100.0,5.117992532865095,8.49900746713491,166.06134949511332
2014-11-28,1417150800000,115.07,14.29,0.5646,22.85964891412679,17.10699106888717,-17.10699106888717,-100.0,5.016921923972387,6.0360780760275965,120.31437139145757
2014-12-01,1417410000000,114.63,12.85,0.5646,22.739321796507554,16.99564034615416,-16.99564034615416,-100.0,4.951800717392683,7.875199282607301,159.03708028771203
2014-12-02,1417496400000,115.93,12.47,0.5626,22.752258659591444,17.192037327883142,-17.192037327883142,-100.0,5.013685504518392,8.803314495481615,175.58569414750815
2014-12-03,1417582800000,115.49,12.38,0.5648,22.730247551156467,17.119793899749638,-17.119793899749638,-100.0,4.985389868926209,5.075610131073784,101.80969321396339
2014-12-04,1417669200000,115.0,11.82,0.5703,22.71120653215896,17.043529305879275,-17.043529305879275,-100.0,4.954948738625713,5.055051261374292,102.02025344819899
2014-12-05,1417755600000,112.4,14.21,0.575,22.800796630428554,16.694767189902066,-16.694767189902066,-100.0,4.8747662905102445,1.7252337094897499,35.391106089501754
2014-12-08,1418014800000,114.12,14.89,0.5766,22.694091334167297,16.910771147708175,-16.910771147708175,-100.0,4.908260896806471,3.5997391031935244,73.34041891570335
2014-12-09,1418101200000,111.95,18.53,0.6031,22.696306518268187,16.607204776820595,-16.607204776820595,-100.0,4.806380072518504,0.7286199274814926,15.159432181560742
2014-12-10,1418187600000,111.62,20.08,0.5981,22.697417738551835,16.55543299462822,-16.55543299462822,-100.0,4.794386929658785,-0.7663869296587933,-15.985087163445458
2014-12-11,1418274000000,109.73,21.08,0.6026,22.736566962794587,16.292248120040227,-16.292248120040227,-100.0,4.725927907260619,-3.8689279072606197,-81.86599506345922
2014-12-12,1418360400000,108.225,20.42,0.6003,22.76475161538224,16.07749663553291,-13.859996635532895,-86.20742986131862,4.67204092022779,-4.67204092022779,-100.0
2014-12-15,1418619600000,106.745,23.57,0.6013,22.762593090602063,15.857484264390848,-11.517984264390847,-72.6343729708459,4.607045642667188,-4.607045642667188,-100.0
2014-12-16,1418706000000,109.41,19.44,0.5978,22.838804983420776,16.278915456499853,-14.397915456499852,-88.44517618494693,4.7510237416217755,-4.7510237416217755,-100.0
2014-12-17,1418792400000,112.65,16.81,0.5993,22.92457028388035,16.794138972834418,-16.794138972834418,-100.0,4.923355710490732,-3.3983557104907263,-69.02519156293093
2014-12-18,1418878800000,111.78,16.49,0.6053,22.936134956159187,16.67261201301524,-16.67261201301524,-100.0,4.88750736287037,-2.7455073628703737,-56.17397906604836
2014-12-19,1418965200000,112.94,15.25,0.6053,22.94738725623151,16.849866356219025,-16.849866356219025,-100.0,4.942461461001987,-1.0164614610019989,-20.565895536511302
2014-12-22,1419224400000,112.54,14.8,0.6168,22.948087007510082,16.797914985064153,-16.797914985064153,-100.0,4.921105655559888,-1.5551056555598883,-31.600736997038926
2014-12-23,1419310800000,112.01,14.37,0.6223,22.95392043849933,16.724535483670067,-16.724535483670067,-100.0,4.898148984971801,-2.719148984971799,-55.513807222167486
2014-12-24,1419397200000,113.99,14.5,0.6278,22.99138569392582,17.03801476292641,-17.03801476292641,-100.0,4.9969659648730875,-1.4359659648730947,-28.736756963474043
2014-12-26,1419570000000,113.91,15.06,0.6288,22.94558693183911,17.009339514215128,-17.009339514215128,-100.0,4.9757225473240005,-1.396722547324007,-28.07074819867478
2014-12-29,1419829200000,112.52,15.92,0.6288,22.97471932559395,16.812697072446795,-16.812697072446795,-100.0,4.925921713702241,-3.3079217137022603,-67.15335537105159
2014-12-30,1419915600000,110.38,19.2,0.6288,22.986027940277374,16.497096658035602,-16.497096658035602,-100.0,4.836393990969988,-4.324393990970002,-89.41360027830778
2014-12-31,1420002000000,109.33,17.79,0.6288,22.648171206373764,16.217333083776197,-16.217333083776197,-100.0,4.6675539336558565,-3.6105539336558685,-77.35430559509156
2015-01-02,1420174800000,106.25,19.92,0.6288,22.78025674331697,15.807086320369265,-13.972086320369272,-88.39128247414337,4.582682819955057,-4.582682819955057,-100.0
2015-01-05,1420434000000,106.26,21.12,0.6288,22.777820820001843,15.80771361477128,-14.30171361477128,-90.47300554209977,4.582253699909966,-4.582253699909966,-100.0
2015-01-06,1420520400000,107.75,19.31,0.6288,22.77230314481964,16.027396452739154,-15.452396452739151,-96.41239298163282,4.644530785260255,-4.644530785260255,-100.0
2015-01-07,1420606800000,111.89,17.01,0.6328,22.953444870315796,16.713216994374605,-16.713216994374605,-100.0,4.888993034701919,0.4820069652980763,9.859023358732689
2015-01-08,1420693200000,112.01,17.55,0.6338,22.951882855500767,16.731205204778462,-16.731205204778462,-100.0,4.893298252966289,0.8157017470337138,16.669773736747807
2015-01-09,1420779600000,109.25,19.6,0.6283,23.048011098596273,16.350458029443246,-16.350458029443246,-100.0,4.809618739481877,-2.394618739481885,-49.788119790548066
2015-01-12,1421038800000,110.22,20.56,0.6273,23.03695214268665,16.49093180790424,-16.49093180790424,-100.0,4.848610426081521,-1.200610426081525,-24.76194869406773
2015-01-13,1421125200000,109.8,21.48,0.6264,23.01379825609425,16.41905087596755,-16.41905087596755,-100.0,4.821977088780496,-2.1019770887804974,-43.5916025746215
2015-01-14,1421211600000,106.82,22.39,0.6209,23.122655710172925,16.00881957478464,-16.00881957478464,-100.0,4.731748044101067,-1.993748044101082,-42.135549600673045
2015-01-15,1421298000000,105.99,20.95,0.6224,23.13449963646851,15.88953220489276,-15.88953220489276,-100.0,4.698662430293041,-1.347662430293056,-28.681831271905324
2015-01-16,1421384400000,108.72,19.89,0.6224,23.206655431966755,16.32498217591546,-16.32498217591546,-100.0,4.845867524585312,-0.5878675245853167,-12.131316458875416
2015-01-20,1421730000000,109.55,18.85,0.6149,23.175435679751438,16.433472850494233,-16.433472850494233,-100.0,4.874072329270966,-0.6790723292709728,-13.932340010484504
2015-01-21,1421816400000,112.4,16.4,0.6099,23.157743111419464,16.851129457299052,-16.851129457299052,-100.0,4.996032262880835,0.5639677371191674,11.288312553729781
2015-01-22,1421902800000,112.98,16.66,0.6119,22.85442120398525,16.825161746706172,-16.825161746706172,-100.0,4.906869308842712,0.8851306911572898,18.038603342505745
2015-01-23,1421989200000,113.1,15.52,0.6159,22.811715962524012,16.82957537132866,-16.82957537132866,-100.0,4.894577418209284,1.905422581790713,38.92925617443447
2015-01-26,1422248400000,109.14,17.22,0.6219,23.016103087348,16.318365392811636,-16.318365392811636,-100.0,4.795393459750784,-2.099393459750786,-43.77937863434237
2015-01-27,1422334800000,115.31,20.44,0.6229,23.438153518706233,17.404055735480895,-17.404055735480895,-100.0,5.228625506110358,2.6103744938896405,49.924678882414966
2015-01-28,1422421200000,118.9,18.76,0.6219,23.551931538794786,17.990508026533846,-17.990508026533846,-100.0,5.437077910710713,4.892922089289286,89.9917597217161
2015-01-29,1422507600000,117.16,20.97,0.6214,23.558773327868977,17.72958217465991,-17.72958217465991,-100.0,5.3603847449420385,3.103615255057946,57.89911364079716
2015-01-30,1422594000000,118.63,19.43,0.6224,23.576673405048222,17.95982501747629,-17.95982501747629,-100.0,5.434370905194328,3.9126290948056663,71.9978294279815
2015-02-02,1422853200000,118.65,17.33,0.6179,23.57688243320453,17.95988522236074,-17.95988522236074,-100.0,5.437095042989888,4.477904957010104,82.35840870178498
2015-02-03,1422939600000,119.56,18.33,0.6204,23.57856541927252,18.10001257190818,-18.10001257190818,-100.0,5.4785038984097625,3.3354961015902305,60.88333901812902
2015-02-04,1423026000000,119.94,16.85,0.6209,23.5781225547062,18.157704921998132,-18.157704921998132,-100.0,5.495544658094488,3.670455341905509,66.78965544387357
2015-02-05,1423112400000,118.93,17.29,0.6194,23.456149925771747,17.955210858695168,-17.955210858695168,-100.0,5.401272719221097,1.8057272807789104,33.43151465677722
2015-02-06,1423198800000,119.72,18.55,0.61815,23.458521450068762,18.07457305878654,-18.07457305878654,-100.0,5.438583137939752,2.4394168620602343,44.85390404428637
2015-02-09,1423458000000,122.02,17.23,0.6254,23.50387232214923,18.445395928550965,-18.445395928550965,-100.0,5.558737315592332,4.2992626844076725,77.34243300808951
2015-02-10,1423544400000,124.88,16.96,0.629,23.55568188973959,18.901965891604732,-18.901965891604732,-100.0,5.709238901477924,7.252761098522065,127.03551600625043
2015-02-11,1423630800000,126.46,15.34,0.6315,23.573115980039265,19.150306490409008,-19.150306490409008,-100.0,5.787835717896577,9.36616428210342,161.82498499641733
2015-02-12,1423717200000,127.08,14.69,0.656,23.522315829012012,19.240390802482494,-19.240390802482494,-100.0,5.784566029535192,11.247433970464805,194.43868240135848
2015-02-13,1423803600000,127.83,15.8,0.6636,23.514409942387825,19.356122295031355,-19.356122295031355,-100.0,5.812197942401511,12.564802057598484,216.17987174756993
2015-02-17,1424149200000,128.715,15.45,0.6646,23.51576551909594,19.491449868159478,-19.491449868159478,-100.0,5.852606673013533,7.040893326986456,120.3035454176706
2015-02-18,1424235600000,128.45,15.29,0.6716,23.48790521824545,19.444501545281923,-19.444501545281923,-100.0,5.825699700380426,5.4393002996195605,93.36733061033625
2015-02-19,1424322000000,129.495,14.3,0.6736,23.40433442138996,19.56801217481339,-19.56801217481339,-100.0,5.83609981006736,6.499400189932651,111.36547354315441
2015-02-20,1424408400000,133.0,14.56,0.6726,22.99945503353126,19.917357717545684,-19.917357717545684,-100.0,5.814957016091228,7.835042983908764,134.73948237669734
2015-02-23,1424667600000,132.17,13.69,0.6746,22.99792107240511,19.793911486161747,-19.793911486161747,-100.0,5.777155159227178,8.695844840772807,150.52122716288736
2015-02-24,1424754000000,128.79,13.84,0.6841,23.06239345320522,19.32240700502551,-19.32240700502551,-100.0,5.6531659554260045,4.467834044573976,79.03242324392889
