Datetime,Timestamp,Price,VIX,3-Month-LIBOR,3-Month-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,105-Calls,105-Calls-P,105-Calls-ROI,105-Puts,105-Puts-P,105-Puts-ROI,105-Straddles,105-Straddles-P,105-Straddles-ROI,100-Bull-Spreads,100-Bull-Spreads-P,100-Bull-Spreads-ROI
2013-02-15,1360904400000,65.7371,12.46,0.2921,41.147851791255285,5.370957790898495,-5.370957790898495,-100.0,5.323627916386613,3.5463720836133845,66.61570153498758,4.012735838484328,-4.012735838484328,-100.0,7.249894470246866,4.906960529753135,67.68319938850156,11.262630308731193,0.8942246912688071,7.939750011820703,1.3582219524141665,-1.3582219524141665,-100.00000000000001
2013-02-19,1361250000000,65.7128,12.31,0.2901,41.032812768651105,5.353930895403259,-5.353930895403259,-100.0,5.306942347182243,4.151557652817759,78.22880636760745,3.996285011268167,-3.996285011268167,-100.0,7.232587035636115,5.511552964363887,76.20444713914374,11.228872046904282,1.5152679530957194,13.49439148265535,1.357645884135092,-1.357645884135092,-100.00000000000001
2013-02-20,1361336400000,64.1214,14.68,0.2901,41.181263602933726,5.243024182647988,-5.243024182647988,-100.0,5.197173579783737,2.277126420216256,43.81470784570198,3.918194685354976,-3.918194685354976,-100.0,7.076121552347509,3.604248447652481,50.93536651383226,10.994316237702485,-0.3139462377024955,-2.8555321760337304,1.3248294972930124,-1.3248294972930124,-99.99999999999999
2013-02-21,1361422800000,63.7228,15.22,0.2891,41.13456456773474,5.204497238000631,-5.204497238000631,-100.0,5.159088670322436,0.10371132967756223,2.0102645312952228,3.8879341210973375,-3.8879341210973375,-100.0,7.026395125035242,1.422544874964757,20.245728423330327,10.914329246132581,-2.4653892461325797,-22.58855483039577,1.3165631169032932,-1.3165631169032932,-100.0
2013-02-22,1361509200000,64.4014,14.17,0.2891,41.11459312262837,5.257387450859604,-5.257387450859604,-100.0,5.211495316011948,-0.5943953160119548,-11.405465801450836,3.9268123046150016,-3.9268123046150016,-100.0,7.098695563024975,0.7384744369750251,10.402959676444247,11.025507867639975,-3.1883378676399765,-28.917832229731513,1.3305751462446027,-1.3305751462446027,-100.00000000000001
2013-02-25,1361768400000,63.2571,18.99,0.2891,41.1693446078199,5.170795757092306,-5.170795757092306,-100.0,5.125719045044562,-1.9829190450445608,-38.685675660697896,3.863840193264096,-3.863840193264096,-100.0,6.97936464561397,-0.6737096456139682,-9.652879306676523,10.843204838878066,-4.537549838878063,-41.846943835357436,1.3069555638282102,-1.3069555638282102,-100.0
2013-02-26,1361854800000,64.1386,16.87,0.2881,41.22888394012272,5.250301796323406,-5.250301796323406,-100.0,5.2047549689906845,-0.697554968990687,-13.402263375444901,3.9251211551912486,-3.9251211551912486,-100.0,7.084226986491885,0.6299030135081125,8.891626633494432,11.009348141683132,-3.2952181416831365,-29.931092188891,1.3251806411321572,-1.3251806411321572,-100.00000000000001
2013-02-27,1361941200000,63.51,14.73,0.2881,40.98123382368178,5.167860748574711,-5.167860748574711,-100.0,5.122760309776524,-0.9055603097765256,-17.67719461807164,3.8557711237090015,-3.8557711237090015,-100.0,6.983915662970908,0.4087843370290969,5.853225565086548,10.83968678667991,-3.4469867866799038,-31.799689921997114,1.3120896248657092,-1.3120896248657092,-100.0
2013-02-28,1362027600000,63.0571,15.51,0.2866,40.979265771062906,5.130656011883077,-5.130656011883077,-100.0,5.086110251251314,-2.364710251251317,-46.49349177339477,3.827941400480011,-3.827941400480011,-100.0,6.934023351816678,-1.0597683518166718,-15.283599406093984,10.761964752296688,-4.887709752296684,-45.416518868021825,1.3027146114030659,-1.3027146114030659,-100.00000000000001
2013-03-01,1362114000000,61.4957,15.36,0.2866,41.05639716655978,5.012956754131056,-5.012956754131056,-100.0,4.969514021558783,-3.578114021558786,-72.00128636394192,3.7424672336313414,-3.7424672336313414,-100.0,6.771637364430468,-2.3054523644304648,-34.04571509603226,10.514104598061811,-6.0479195980618075,-57.52196529580552,1.2704895204997149,-1.2704895204997149,-100.0
2013-03-04,1362373200000,60.0071,14.01,0.2871,40.833718313376714,4.865319471097544,-3.831319471097544,-78.74754153057201,4.822854409048227,-4.822854409048227,-100.0,3.6256722366474996,-3.6256722366474996,-100.0,6.581438921495717,-4.61508392149571,-70.1227190063609,10.207111158143217,-8.24075615814321,-80.73544052245133,1.239647234450044,-1.239647234450044,-100.0
2013-03-05,1362459600000,61.592,13.48,0.2871,40.50590916301322,4.954042133964116,-4.954042133964116,-100.0,4.9104554900212785,-4.248455490021279,-86.51856225262047,3.6818100027343017,-3.6818100027343017,-100.0,6.715644026594328,-2.974044026594328,-44.285313736358674,10.397454029328626,-6.65585402932863,-64.01426744041497,1.272232131229814,-1.272232131229814,-100.0
2013-03-06,1362546000000,60.8088,13.53,0.2841,40.23749693016222,4.85867939297739,-4.604679392977385,-94.7722420135988,4.8160964959200845,-4.8160964959200845,-100.0,3.602799278679341,-3.602799278679341,-100.0,6.598527236769173,-3.812087236769173,-57.77178906721737,10.201326515448514,-7.414886515448514,-72.68551304793239,1.2558801142980487,-1.2558801142980487,-100.0
2013-03-07,1362632400000,61.5117,13.06,0.2831,40.28927338261013,4.921047323774051,-4.921047323774051,-100.0,4.878123769909209,-4.822823769909213,-98.86636742714249,3.6506335101008247,-3.6506335101008247,-100.0,6.681148778542743,-3.5502637785427487,-53.138522972947705,10.331782288643566,-7.200897288643575,-69.69656432422718,1.2704138136732261,-1.2704138136732261,-100.0
2013-03-08,1362718800000,61.6743,12.59,0.2811,40.281992670966744,4.933030555158151,-4.933030555158151,-100.0,4.890297472935366,-4.688797472935363,-95.87959625942644,3.659285736706341,-3.659285736706341,-100.0,6.698131000372406,-3.4129160003724053,-50.95325845646572,10.357416737078747,-7.072201737078746,-68.28152150874469,1.27374481845181,-1.27374481845181,-100.0
2013-03-11,1362974400000,62.5528,11.56,0.2796,40.38346979129009,5.015698321136181,-5.015698321136181,-100.0,4.972587740874452,-4.0994877408744514,-82.4417376726577,3.7237723153987794,-3.7237723153987794,-100.0,6.806146206123962,-2.8054062061239557,-41.218717922922906,10.529918521522742,-6.529178521522733,-62.005973818100756,1.2919260057374018,-1.2919260057374018,-100.0
2013-03-12,1363060800000,61.2043,12.27,0.2806,40.45790595992564,4.916617131238397,-4.916617131238397,-100.0,4.87428510920774,-4.377085109207734,-89.79952980056964,3.652492079370504,-3.652492079370504,-100.0,6.66825845623832,-3.110843456238314,-46.65151293480599,10.320750535608825,-6.763335535608817,-65.5314311907244,1.2641250518678926,-1.2641250518678926,-100.0
2013-03-13,1363147200000,61.1928,11.83,0.2801,40.450713232830594,4.91479130700456,-4.91479130700456,-100.0,4.87254263000586,-4.581142630005863,-94.01954950161934,3.6509132016304697,-3.6509132016304697,-100.0,6.666192090781856,-3.315152090781851,-49.730821519021475,10.317105292412323,-6.9660652924123205,-67.51957157532826,1.26387810537409,-1.26387810537409,-100.0
2013-03-14,1363233600000,61.7857,11.3,0.2801,40.19033176314414,4.9307113286970266,-4.9307113286970266,-100.0,4.888053302222699,-2.9580533022226985,-60.51597884330785,3.6547283909391695,-3.6547283909391695,-100.0,6.699222463141132,-1.6799374631411368,-25.07660362652664,10.353950854080304,-5.334665854080307,-51.52299763889658,1.275982937757857,-1.275982937757857,-100.0
2013-03-15,1363320000000,63.38,11.3,0.2811,40.38111086635864,5.081839564345106,-5.081839564345106,-100.0,5.037924631361996,-4.587924631361993,-91.06775045425111,3.7728125227202014,-3.7728125227202014,-100.0,6.8957018430879495,-3.2767018430879418,-47.51803250270184,10.66851436580815,-7.049514365808142,-66.07775107283304,1.3090270416249048,-1.3090270416249048,-99.99999999999999
2013-03-18,1363579200000,65.1028,13.36,0.2801,40.68957522719312,5.259467898225019,-5.259467898225019,-100.0,5.2145196826030835,-2.7545196826030818,-52.824034623799285,3.9147070954770378,-3.9147070954770378,-100.0,7.122651469073986,-1.4075114690739878,-19.76106054304772,11.037358564551024,-5.322218564551026,-48.220038638995895,1.344760802747981,-1.344760802747981,-100.00000000000001
2013-03-19,1363665600000,64.9271,14.39,0.2801,40.09869866705415,5.169682455140767,-5.169682455140767,-100.0,5.1248555461521015,-3.196355546152109,-62.36967105447548,3.8288791850490895,-3.8288791850490895,-100.0,7.028165930611002,-1.8533109306110016,-26.369766293350487,10.857045115660092,-5.6821901156600925,-52.33643275060318,1.3408032700916772,-1.3408032700916772,-100.0
2013-03-20,1363752000000,64.5828,12.67,0.2801,39.67090980243171,5.0878244034596305,-5.0878244034596305,-100.0,5.043235205762006,-4.430435205761999,-87.84906959524972,3.75440768089814,-3.75440768089814,-100.0,6.9367290233156345,-3.0947890233156268,-44.61452959908721,10.691136704213775,-6.849196704213767,-64.06425147958537,1.3334167225614904,-1.3334167225614904,-99.99999999999999
2013-03-21,1363838400000,64.6757,13.99,0.2801,39.54367495648248,5.078925715371894,-4.994625715371897,-98.34020017767031,5.034272377741246,-5.034272377741246,-100.0,3.7436799421119,-3.7436799421119,-100.0,6.930578937599728,-3.781093937599728,-54.556682373049156,10.674258879711626,-7.524773879711628,-70.49457919756688,1.3352457732599943,-1.3352457732599943,-99.99999999999999
2013-03-22,1363924800000,65.9871,13.57,0.2821,39.70487035255082,5.203021541577698,-5.203021541577698,-100.0,5.157137597998212,-3.8171375979982076,-74.01659400128986,3.840561739272232,-3.840561739272232,-100.0,7.0917385985137775,-2.4523835985137694,-34.580851570413465,10.932300337786009,-6.292945337786001,-57.562865484360046,1.362459802305466,-1.362459802305466,-100.0
2013-03-25,1364184000000,66.2257,13.74,0.2841,39.71391736227221,5.2231664875521675,-5.2231664875521675,-100.0,5.176790269543453,-4.190490269543453,-80.94765388115708,3.855748527687652,-3.855748527687652,-100.0,7.118338498778499,-2.820753498778502,-39.62657155546256,10.974087026466153,-6.676502026466153,-60.83879242404827,1.3674179598645155,-1.3674179598645155,-100.00000000000001
2013-03-26,1364270400000,65.8766,12.77,0.2841,39.68677151788491,5.192109104289635,-4.99160910428963,-96.13837082440438,5.145977352367439,-5.145977352367439,-100.0,3.8319181174746255,-3.8319181174746255,-100.0,7.077309777956344,-3.9839797779563497,-56.2922904740616,10.90922789543097,-7.815897895430975,-71.64483105815809,1.3601909868150095,-1.3601909868150095,-100.00000000000001
2013-03-27,1364356800000,64.5828,13.15,0.2846,39.66847559615982,5.087845556161471,-2.6063455561614752,-51.226900018715064,5.042540253522387,-5.042540253522387,-100.0,3.7543746872640575,-3.7543746872640575,-100.0,6.9359441194930085,-6.188304119493004,-89.22078974225279,10.690318806757066,-9.942678806757062,-93.00638256431192,1.3334708688974137,-1.3334708688974137,-100.0
2013-03-28,1364443200000,63.2371,12.7,0.2831,39.78877440267701,4.996714730675187,-1.7695147306751906,-35.413563232097566,4.952587173346969,-4.952587173346969,-100.0,3.6909679333681638,-3.6256229333681698,-98.2295971902318,6.806488998173535,-6.806488998173535,-100.0,10.497456931541699,-10.432111931541703,-99.37751590288832,1.3057467973070231,-1.3057467973070231,-100.0
2013-03-29,1364529600000,61.2728,13.58,0.2836,38.20539195005532,4.650312967722815,0.5025870322771944,10.807595870763583,4.6074806319085075,-4.6074806319085075,-100.0,3.3863491922839195,-1.2970891922839094,-38.30346838534655,6.405015239678898,-6.405015239678898,-100.0,9.791364431962817,-7.7021044319628045,-78.662217972606,1.2639637754388957,-1.2639637754388957,-100.0
2013-04-01,1364788800000,61.3988,12.78,0.2836,38.20358354018625,4.659656872519663,-0.1998568725196677,-4.289089904845227,4.61673645725881,-4.61673645725881,-100.0,3.3930955957801,-2.003235595780115,-59.038584066758524,6.417969159756218,-6.417969159756218,-100.0,9.811064755536318,-8.421204755536332,-85.83374960178817,1.2665612767395626,-1.2665612767395626,-100.0
2013-04-02,1364875200000,61.7128,14.21,0.2826,38.220553580262106,4.685480937861716,-1.4768809378617114,-31.520370212747178,4.642493085390736,-4.642493085390736,-100.0,3.412438880459252,-3.289478880459246,-96.39671202012975,6.4529416353647235,-6.4529416353647235,-100.0,9.865380515823977,-9.742420515823971,-98.75362131442594,1.2730420574024643,-1.2730420574024643,-100.0
2013-04-03,1364961600000,61.1028,13.89,0.2826,38.084141198686375,4.622735062004377,1.0401649379956162,22.501071855599914,4.580172122841606,-4.580172122841606,-100.0,3.3624043827851864,-0.7546443827852016,-22.443593835673795,6.372853296664298,-6.372853296664298,-100.0,9.735257679449482,-7.1274976794494975,-73.21324112966417,1.2603306792191908,-1.2603306792191908,-100.0
2013-04-04,1365048000000,60.4571,13.92,0.2826,37.65809854085587,4.523102441804493,4.958397558195504,109.62381732431757,4.48098928382716,-4.48098928382716,-100.0,3.2765100280751334,3.182134971924864,97.11964696150456,6.2551462121989445,-6.2551462121989445,-100.0,9.531656240274078,-3.0730112402740812,-32.240055272762525,1.2465924137293598,-1.2465924137293598,-100.0
2013-04-05,1365134400000,60.8871,13.19,0.2811,37.69343214094929,4.559410196906273,5.767789803093723,126.50298073657378,4.517222552285954,-4.517222552285954,-100.0,3.3039336237879597,3.978911376212036,120.4295191514839,6.303991596936626,-6.303991596936626,-100.0,9.607925220724583,-2.3250802207245904,-24.19960779575305,1.2554765731183135,-1.2554765731183135,-100.0
2013-04-08,1365393600000,60.9971,12.84,0.2804,37.70390683581735,4.5688582297158895,5.564041770284103,121.78188708276241,4.526699577758887,-4.526699577758887,-100.0,3.3111114288163037,3.771933571183681,113.91744591730992,6.316699844261457,-6.316699844261457,-100.0,9.627811273077759,-2.5447662730777765,-26.431410015209828,1.2577468008995858,-1.2577468008995858,-100.0
2013-04-09,1365480000000,62.2414,12.36,0.2794,37.835398954081896,4.678124913114264,4.841875086885731,103.50033778090076,4.63525961894513,-4.63525961894513,-100.0,3.394597288663533,3.01333271133646,88.76848872176005,6.461658729785937,-6.461658729785937,-100.0,9.856256018449471,-3.448326018449478,-34.98616525377096,1.2835276244507305,-1.2835276244507305,-99.99999999999999
2013-04-10,1365566400000,62.0471,12.24,0.2794,37.83053365219757,4.662925954653776,5.8242740453462245,124.9059946905951,4.620194473777026,-4.620194473777026,-100.0,3.3834101043955407,4.001434895604458,118.2663281168905,6.440897049474963,-6.440897049474963,-100.0,9.824307153870503,-2.4394621538705046,-24.83088237840187,1.2795158502582353,-1.2795158502582353,-100.0
2013-04-11,1365652800000,61.4,12.06,0.2781,37.84029882562525,4.6153863512128135,5.566013648787191,120.59691703435786,4.573297205591203,-4.573297205591203,-100.0,3.34922119977238,3.7621788002276233,112.32995899116214,6.3750275968696775,-6.3750275968696775,-100.0,9.724248796642057,-2.612848796642055,-26.869415327426772,1.2661651514404335,-1.2661651514404335,-100.0
2013-04-12,1365739200000,59.9786,17.27,0.2771,37.91224854601626,4.51698055129383,7.270119448706166,160.9508689742694,4.476013553780085,-4.476013553780085,-100.0,3.2800687271030284,5.5081012728969645,167.9263982301293,6.235983379713595,-6.235983379713595,-100.0,9.516052106816623,-0.7278821068166295,-7.648992446092497,1.236911824190802,-1.236911824190802,-100.0
2013-04-15,1365998400000,60.8914,13.96,0.2771,36.505867265159885,4.416858617326972,6.543141382673028,148.14015909417662,4.375268152854492,-4.375268152854492,-100.0,3.162720008791638,4.752709991208363,150.27286569778283,6.163620021095539,-6.163620021095539,-100.0,9.326340029887175,-1.4109100298871766,-15.128228494412346,1.2541386085353343,-1.2541386085353343,-100.0
2013-04-16,1366084800000,57.5428,16.51,0.2776,37.47178628199502,4.283601133888117,9.747898866111877,227.56317783640046,4.244226958630853,-4.244226958630853,-100.0,3.097345270809395,8.057014729190595,260.1264639471448,5.933142386789278,-5.933142386789278,-100.0,9.030487657598671,2.1238723424013166,23.51891085986028,1.1862558630787214,-1.1862558630787214,-100.0
2013-04-17,1366171200000,56.0071,17.56,0.2776,37.491722716021854,4.1714821789918535,11.674217821008144,279.85778963173027,4.133158820186733,-4.133158820186733,-100.0,3.0168653399039904,10.028479660096007,332.4138975462245,5.776980813158628,-5.776980813158628,-100.0,8.793846153062617,4.2514988469373804,48.34629549957181,1.154616839087863,-1.154616839087863,-100.0
2013-04-18,1366257600000,55.79,14.97,0.2771,37.488304153059296,4.15490431183704,9.853695688162952,237.15818581165504,4.116798240816838,-4.116798240816838,-100.0,3.0047722205448286,8.214327779455159,273.37605570533816,5.7542608459736275,-5.7542608459736275,-100.0,8.759033066518455,2.460066933481535,28.08605601553419,1.1501320912922113,-1.1501320912922113,-100.0
2013-04-19,1366344000000,56.9528,14.39,0.2761,37.47037441444111,4.239424047794,8.935775952205997,210.77806446033068,4.200664088904997,-4.200664088904997,-100.0,3.0653501892187585,7.262209810781232,236.91289289959053,5.872292232385313,-5.872292232385313,-100.0,8.937642421604071,1.38991757839592,15.551277538651705,1.174073858575242,-1.174073858575242,-100.0
2013-04-22,1366603200000,58.0186,13.48,0.2761,37.64922681806004,4.339219637510318,7.884980362489685,181.71424867107646,4.299734334754405,-4.299734334754405,-100.0,3.1429938473125314,6.180276152687467,196.6365972358493,6.002464279418818,-6.002464279418818,-100.0,9.145458126731349,0.17781187326865222,1.9442642545038196,1.1962257901977869,-1.1962257901977869,-100.0
2013-04-23,1366689600000,57.9231,13.61,0.2761,37.57228541207157,4.323289936742151,7.355910063257853,170.1461195267639,4.283869627736738,-4.283869627736738,-100.0,3.1291099484216574,5.653935051578344,180.6882834024488,5.9838736239659776,-5.9838736239659776,-100.0,9.112983572387634,-0.3299385723876327,-3.620532943649185,1.194179988320494,-1.194179988320494,-100.0
2013-04-24,1366776000000,58.34,13.62,0.2751,37.12983276922765,4.30344199386062,7.153658006139377,166.2310777360293,4.2638817125419735,-4.2638817125419735,-100.0,3.1011472611733772,5.438952738826618,175.38518105614526,5.976608965788798,-5.976608965788798,-100.0,9.077756226962174,-0.537656226962179,-5.922787674836063,1.2022947326872426,-1.2022947326872426,-100.0
2013-04-25,1366862400000,59.6007,13.61,0.2756,37.193467625799066,4.403950285738574,7.236949714261428,164.3285969348253,4.363461694877657,-4.363461694877657,-100.0,3.1755969705607185,5.485268029439284,172.73186995359626,6.113118950156753,-6.113118950156753,-100.0,9.288715920717474,-0.6278509207174707,-6.759286494241012,1.2283533151778556,-1.2283533151778556,-100.0
2013-04-26,1366948800000,61.4457,13.71,0.2756,37.23855736792769,4.545742256996913,4.761357743003078,104.74324046142924,4.504000300820845,-4.504000300820845,-100.0,3.279312442971853,2.955502557028129,90.12567751396463,6.307768388986991,-6.307768388986991,-100.0,9.587080831958843,-3.352265831958862,-34.96649178949211,1.2664298140250603,-1.2664298140250603,-100.0
2013-04-29,1367208000000,63.2543,13.52,0.2756,37.55043262401643,4.718440736981262,3.2015592630187406,67.85206048952132,4.675470143130951,-4.675470143130951,-100.0,3.4143798479877967,1.3429051520122002,39.33086568571501,6.531975724444969,-6.531975724444969,-100.0,9.946355572432763,-5.189070572432768,-52.170571770174334,1.3040608889934653,-1.3040608889934653,-99.99999999999999
2013-04-30,1367294400000,62.7557,14.49,0.2756,37.54644274640752,4.680754082148606,4.873545917851399,104.11882000889685,4.638122202632251,-4.638122202632251,-100.0,3.386976780304721,3.029538219695284,89.44667815002617,6.479998306812547,-6.479998306812547,-100.0,9.866975087117268,-3.4504600871172637,-34.969786146742464,1.2937773018438854,-1.2937773018438854,-100.00000000000001
2013-05-01,1367380800000,63.6457,13.59,0.2741,37.638564039724024,4.758587607482474,2.2585123925175306,47.46182226352651,4.71558636598273,-4.71558636598273,-100.0,3.446380155438036,0.3884348445619708,11.270806673751887,6.5835138518632945,-6.5835138518632945,-100.0,10.029894007301332,-6.1950790073013255,-61.76614631013622,1.3122074520444373,-1.3122074520444373,-100.00000000000001
2013-05-02,1367467200000,64.2828,12.85,0.2731,37.685279274700726,4.812068966694497,-2.2791689666944848,-47.363597289838715,4.768795676984364,-4.768795676984364,-100.0,3.4866880958950115,-3.4866880958950115,-100.0,6.6553911416993685,-5.974151141699378,-89.76408770730727,10.14207923759438,-9.460839237594392,-93.28303413885008,1.3253808707994854,-1.3253808707994854,-100.00000000000001
2013-05-03,1367553600000,65.8157,12.66,0.2731,37.86061884690013,4.949571318195648,-3.23817131819565,-65.42326819883296,4.905266125304632,-4.905266125304632,-100.0,3.5923925166217217,-3.5923925166217217,-100.0,6.836657064086148,-5.257272064086145,-76.89828544572292,10.429049580707867,-8.849664580707866,-84.85590668854793,1.3571788015739266,-1.3571788015739266,-99.99999999999999
2013-05-06,1367812800000,65.5226,12.83,0.2731,37.85419029202435,4.926698704776103,-4.034998704776103,-81.90065897198957,4.882590818181853,-4.882590818181853,-100.0,3.57557079876565,-3.57557079876565,-100.0,6.805387517841687,-4.4209575178416785,-64.96261243391727,10.380958316607336,-7.9965283166073275,-77.0307333169287,1.3511279060104533,-1.3511279060104533,-100.0
2013-05-07,1367899200000,66.2628,12.66,0.2751,37.87785152872654,4.985597643731339,-4.985597643731339,-100.0,4.940664921603107,-2.9806649216031116,-60.32922630656706,3.6191535843478735,-3.6191535843478735,-100.0,6.885114226113237,-1.6119742261132401,-23.412454364220856,10.50426781046111,-5.231127810461112,-49.800023236759785,1.3664440593834652,-1.3664440593834652,-100.0
2013-05-08,1367985600000,65.2528,13.13,0.2751,37.19686024277465,4.8219883048171575,-4.8219883048171575,-100.0,4.777740462430646,-4.5706404624306485,-95.6653149825004,3.477149483334234,-3.477149483334234,-100.0,6.693329248828398,-3.2235892488283966,-48.161223346254104,10.170478732162634,-6.7007387321626295,-65.88420180234522,1.3448388214829237,-1.3448388214829237,-100.0
2013-05-09,1368072000000,64.71,12.59,0.2751,36.79341182755776,4.730394215025061,-3.057594215025052,-64.63719673327168,4.686514444642317,-4.686514444642317,-100.0,3.397249204615129,-3.397249204615129,-100.0,6.586675445713247,-5.023975445713255,-76.27482919297273,9.983924650328378,-8.421224650328384,-84.34783860324312,1.3331450104099325,-1.3331450104099325,-100.00000000000001
2013-05-10,1368158400000,64.9628,12.55,0.2751,36.76322185880508,4.7450065717213725,-2.236406571721372,-47.13179081878611,4.700955377973568,-4.700955377973568,-100.0,3.4066930449177337,-3.4066930449177337,-100.0,6.608579291482549,-5.869039291482544,-88.80939506993342,10.015272336400283,-9.275732336400278,-92.61587728061909,1.3383135268036388,-1.3383135268036388,-100.00000000000001
2013-05-13,1368417600000,63.4086,12.77,0.2751,36.68779403015016,4.622052733624546,-1.2578527336245422,-27.21415799681179,4.579055440960495,-4.579055440960495,-100.0,3.3158552114058075,-3.1220852114058064,-94.1562587131828,6.441138054108549,-6.441138054108549,-100.0,9.756993265514357,-9.563223265514356,-98.0140398304376,1.3061975222187385,-1.3061975222187385,-100.0
2013-05-14,1368504000000,61.2643,12.81,0.2751,37.083480627646544,4.513552824525352,4.3135471754746435,95.56877571114408,4.472009579019868,-4.472009579019868,-100.0,3.2510469003111417,2.512838099688845,77.29319744505545,6.270641492530395,-6.270641492530395,-100.0,9.521688392841536,-3.7578033928415486,-39.46572538192584,1.26250592421421,-1.26250592421421,-100.0
2013-05-15,1368590400000,62.0826,13.07,0.2751,37.165335327648734,4.583860636214644,3.2049393637853503,69.91790584698035,4.5417625024986235,-4.5417625024986235,-100.0,3.3043952835212664,1.3802747164787306,41.7708717647081,6.364322243119439,-6.364322243119439,-100.0,9.668717526640703,-4.984047526640708,-51.54817599033078,1.2794653526933777,-1.2794653526933777,-100.0
2013-05-16,1368676800000,61.8943,12.45,0.2741,37.093978248989295,4.561177472477507,2.3345225275224983,51.18245325048599,4.5193595375383495,-4.5193595375383495,-100.0,3.2856893344937106,0.5152956655062866,15.683030653465238,6.336495502807603,-6.336495502807603,-100.0,9.622184837301313,-5.8211998373013145,-60.49769294323761,1.2754881379837961,-1.2754881379837961,-100.0
2013-05-17,1368763200000,63.2757,13.02,0.2741,37.23596675192461,4.6806934410523775,1.5036065589476166,32.1235854875716,4.637942184380449,-4.637942184380449,-100.0,3.3765690818398397,-0.3560540818398508,-10.544848134599473,6.4954652623343065,-6.4954652623343065,-100.0,9.872034344174146,-6.851519344174157,-69.40331754637273,1.3041243592125378,-1.3041243592125378,-100.0
2013-05-20,1369022400000,62.8086,13.37,0.2741,36.85381273200851,4.5988085535118834,1.5568914464881125,33.85423481695474,4.556372885794179,-4.556372885794179,-100.0,3.30477307784718,-0.2895030778471934,-8.760149971803319,6.4006456267435965,-6.4006456267435965,-100.0,9.705418704590777,-6.69014870459079,-68.93209770976982,1.2940354756647032,-1.2940354756647032,-99.99999999999999
2013-05-21,1369108800000,63.0506,13.82,0.2731,36.532459722787856,4.576497286136057,0.4800027138639429,10.488429990290893,4.53405347721365,-4.53405347721365,-100.0,3.2779052981651056,-1.3739352981651043,-41.91503942881453,6.385869298796571,-6.385869298796571,-100.0,9.663774596961677,-7.759804596961676,-80.2978641430791,1.2985919879709513,-1.2985919879709513,-100.0
2013-05-22,1369195200000,63.1628,14.07,0.2741,36.06770832493662,4.52681706374829,2.0189829362517173,44.60049760835622,4.4841420862305625,-4.4841420862305625,-100.0,3.2265469719652957,0.16111302803470195,4.993357587370493,6.3398782455716916,-6.3398782455716916,-100.0,9.566425217536986,-6.178765217536975,-64.58802611251464,1.300270091782994,-1.300270091782994,-99.99999999999999
2013-05-23,1369281600000,63.5928,13.99,0.27375,35.71695330786097,4.513612250335878,1.8306877496641256,40.5592604798495,4.470701594311549,-4.470701594311549,-100.0,3.205021480511384,-0.040361480511386105,-1.2593201248980754,6.3396052916858485,-6.3396052916858485,-100.0,9.544626772197232,-6.379966772197236,-66.84354374946949,1.3085907698244945,-1.3085907698244945,-99.99999999999999
2013-05-24,1369368000000,63.0627,14.48,0.27275,35.03412527479979,4.390968734749791,1.604931265250208,36.550733157102776,4.348571167824193,-4.348571167824193,-100.0,3.094406985391,-0.2516419853910001,-8.132155420377044,6.203024540119124,-6.203024540119124,-100.0,9.297431525510122,-6.454666525510124,-69.42418997978021,1.2965617493587906,-1.2965617493587906,-99.99999999999999
2013-05-28,1369713600000,63.5643,14.83,0.27275,35.05806636104632,4.428896712609923,1.0111032873900747,22.82968768522573,4.386161915918248,-4.386161915918248,-100.0,3.1219809121370687,-0.8601959121370797,-27.552888257355022,6.255324375610813,-6.255324375610813,-100.0,9.377305287747882,-7.115520287747892,-75.88022432249089,1.3069158004728543,-1.3069158004728543,-99.99999999999999
2013-05-29,1369800000000,64.5114,14.53,0.27275,35.15494832987674,4.507216774045542,0.6599832259544662,14.642810830731024,4.463845234308678,-4.463845234308678,-100.0,3.1806604300780283,-1.2390304300780244,-38.95513077602026,6.3606903133543184,-6.3606903133543184,-100.0,9.541350743432345,-7.599720743432343,-79.65036552778969,1.3265563439675137,-1.3265563439675137,-100.0
2013-05-30,1369886400000,64.2478,16.3,0.27275,35.112147009819324,4.483374850184124,-0.025474850184128428,-0.5682070100179606,4.440180530874571,-4.440180530874571,-100.0,3.1623124024239133,-1.9168024024239187,-60.613948228349884,6.3293483671488735,-6.3293483671488735,-100.0,9.491660769572787,-8.246150769572791,-86.87784961729038,1.321062447760211,-1.321062447760211,-100.0
2013-05-31,1369972800000,64.3886,16.28,0.27575,34.96360116984081,4.474552934866711,0.6494470651332982,14.51423359130836,4.4307879773176175,-4.4307879773176175,-100.0,3.1508113626796543,-1.2462413626796476,-39.55302997319913,6.324288157253123,-6.324288157253123,-100.0,9.475099519932776,-7.5705295199327685,-79.89920848859306,1.323741572187057,-1.323741572187057,-100.00000000000001
2013-06-03,1370232000000,64.1871,16.27,0.27465,27.124429411057417,3.4669990801233546,2.294200919876648,66.17252750453632,3.4235450606263136,-3.4235450606263136,-100.0,2.1720101756757804,0.3798348243242202,17.487709246391617,5.335738455203893,-5.335738455203893,-100.0,7.507748630879675,-4.955903630879675,-66.01051626177043,1.2949889044475742,-1.2949889044475742,-100.0
